67	49	1	3340812627
71	82	2	3340963875
124	43	5	3341691369
65	40	0	3342364235
50	67	2	3342789791
140	81	2	3343298801
129	29	0	3343421131
83	78	3	3343686850
128	1	2	3346234897
16	32	2	3346350204
45	20	2	3346439191
34	52	1	3347924709
113	75	2	3348674529
20	0	2	3348912993
16	37	0	3349184020
41	29	0	3350542357
19	56	2	3350762593
73	3	2	3351001560
79	22	0	3352128860
4	83	3	3352372540
88	36	4	3353063324
136	25	5	3354424947
62	21	3	3355232842
6	55	3	3355235994
57	11	5	3355555724
74	59	3	3356261455
115	33	4	3356288247
18	18	3	3356296904
125	52	2	3357122604
7	55	2	3357854330
83	64	2	3359536233
97	51	0	3359985136
127	15	0	3360784137
92	32	5	3361081628
62	72	4	3361176192
21	0	1	3361764871
1	3	2	3362579790
104	42	0	3364741018
24	14	2	3364981742
129	1	4	3366068513
128	48	0	3366169135
150	68	4	3366173326
19	18	4	3368231991
104	61	2	3368810222
139	11	1	3369525680
90	55	2	3370025298
39	38	2	3370608748
66	40	0	3373757751
130	1	2	3374555198
88	27	3	3375041892
105	70	1	3375963500
105	42	3	3376510504
10	74	4	3379944743
148	44	5	3380002592
116	24	4	3380076864
46	48	4	3380279797
69	54	3	3381655439
118	38	3	3381753208
150	77	2	3382111117
17	32	4	3382805074
98	69	0	3383243796
106	42	3	3383423695
123	80	1	3383850835
67	40	4	3384547189
30	66	2	3385177078
98	51	4	3385553560
129	48	2	3385821403
93	4	2	3385987829
17	37	1	3386062610
25	14	2	3386491204
42	24	3	3387897196
84	78	0	3388030137
15	23	2	3389107002
101	18	5	3389443283
8	55	4	3389797941
121	6	2	3390303933
106	23	3	3390534196
77	45	4	3390777194
131	1	1	3391146579
100	14	4	3391701495
119	66	2	3391852051
104	79	2	3392175119
128	15	3	3392725842
104	56	1	3393180487
60	44	1	3393851934
43	1	4	3393918175
74	3	4	3395491325
95	37	4	3395504986
38	33	2	3395619288
133	39	0	3395737705
18	32	5	3397974518
70	68	3	3398111195
46	34	3	3398173421
93	32	2	3399118919
101	9	3	3399198999
1	13	1	3399794331
15	79	2	3400313294
7	4	3	3401164434
44	62	3	3401237799
127	53	4	3402607634
49	25	3	3402926226
29	61	3	3403380537
78	45	1	3405411361
75	59	3	3406655648
140	11	4	3407738917
129	76	1	3409079446
31	10	1	3409547809
22	28	2	3409936334
31	75	4	3410878433
63	21	1	3411722708
81	8	0	3412046756
31	66	5	3412112903
43	24	4	3412180209
51	67	0	3412903738
74	26	5	3413101797
145	30	2	3414217100
9	46	0	3414481231
94	60	3	3415385894
16	79	3	3416481053
47	34	3	3418138154
99	69	1	3419505699
86	13	5	3420743272
18	70	4	3421062753
52	53	1	3421292323
105	61	2	3422274261
149	44	4	3422812910
141	81	4	3423878410
8	4	2	3424540245
106	61	2	3424706775
100	69	5	3424989508
85	78	4	3425575290
6	50	2	3426303591
147	7	5	3426632299
104	28	2	3427685827
89	27	2	3430535642
32	66	3	3432380876
44	24	2	3432737620
27	5	1	3433650794
127	57	3	3434431633
137	62	2	3435464038
18	37	4	3435480352
84	64	0	3436130299
89	36	2	3436653820
84	17	3	3437463099
58	39	5	3438574818
76	59	3	3440025741
143	58	3	3440412795
28	5	3	3441235159
128	53	5	3441883417
20	19	2	3442782393
45	62	1	3443159059
142	81	2	3443178572
1	78	3	3443251705
101	14	1	3443598312
19	32	4	3444552843
9	27	5	3445075985
60	63	5	3446065980
117	24	3	3446098202
91	55	2	3447930356
96	37	2	3448106061
90	27	2	3449378687
93	83	3	3449961012
87	13	3	3450096063
9	65	3	3450323812
114	75	5	3450636113
132	1	3	3451791869
137	25	4	3451882661
32	75	2	3452034713
128	57	1	3452056750
59	39	2	3452910675
106	70	2	3453548548
126	52	5	3453618917
63	72	2	3454104457
70	54	2	3454273075
2	78	0	3454389681
61	63	1	3454580421
77	59	4	3456114205
95	46	4	3456234226
143	81	5	3458227682
9	55	5	3459736922
80	31	4	3460106630
22	47	4	3460431925
40	38	3	3461531919
22	0	3	3461871781
46	43	2	3462823708
3	64	1	3462836817
30	61	2	3465546183
71	54	2	3465961542
48	34	4	3466149984
87	50	2	3468370952
47	43	0	3468536466
71	68	3	3469716096
99	51	2	3472487354
130	48	2	3473152249
10	46	4	3474364014
105	56	1	3475396646
59	58	2	3475623970
96	46	2	3475735806
115	5	2	3476318179
129	15	0	3476986253
100	51	4	3477337280
10	55	3	3478042031
144	58	3	3478787535
87	41	2	3479181904
39	33	2	3479838289
91	27	3	3480012085
10	27	1	3480227903
41	80	0	3480493207
144	81	2	3481063878
115	75	4	3481097582
107	42	2	3481103829
42	80	3	3481563401
50	25	3	3481786458
138	25	3	3482093946
101	51	3	3483117487
10	65	2	3483754252
94	32	0	3484239192
71	12	5	3484422418
11	65	2	3484704855
139	16	4	3485015262
119	10	1	3485323944
29	5	5	3485507050
122	6	2	3486360854
4	64	1	3489149040
11	74	4	3489590619
62	63	4	3489874516
49	34	0	3490697877
145	58	5	3491409066
51	25	1	3492159085
60	58	3	3492739939
146	30	2	3493109155
2	3	2	3493124230
107	61	2	3493592719
12	65	4	3493728772
119	38	2	3495083499
45	81	5	3495790153
133	1	1	3496418274
63	7	1	3496707271
33	75	4	3497799358
20	56	2	3498835179
119	47	0	3499449029
9	4	3	3499788136
124	80	1	3500047304
88	50	4	3500344062
17	79	4	3503158198
34	75	3	3503188969
12	41	4	3504829286
89	50	4	3504903840
106	56	4	3505423993
51	76	2	3505616831
78	59	0	3506492310
72	82	5	3506576714
124	71	1	3506851306
1	69	4	3508119776
31	61	4	3508302220
26	14	3	3508433424
131	48	4	3508787711
86	78	0	3509627382
110	0	3	3510444907
75	3	3	3510843894
45	71	1	3511760524
97	74	3	3511989825
123	6	4	3512887674
23	0	2	3513037429
105	28	0	3513501050
64	35	4	3514059566
98	65	2	3516783251
88	41	1	3517645779
97	46	2	3519227730
150	35	2	3519992626
23	28	3	3520310679
87	78	4	3520324715
22	42	5	3520439248
53	53	3	3521499662
105	79	1	3522377857
129	53	4	3523659945
127	52	1	3524043007
68	40	2	3524064993
47	6	2	3524283522
46	20	5	3526569914
42	29	2	3526642296
11	27	3	3528576265
92	27	1	3529076369
58	16	4	3531194417
68	49	4	3532791344
2	13	5	3532869944
8	60	1	3533376443
24	28	4	3533535214
54	53	2	3535375041
130	53	5	3535578525
124	6	3	3535823785
94	4	5	3537085624
147	30	5	3538193830
102	18	2	3539284483
131	53	5	3539318716
50	34	4	3539603472
95	4	4	3539714442
72	68	4	3541037533
60	39	3	3541875284
125	71	1	3542312351
106	28	2	3542413391
138	62	2	3544518826
125	6	2	3544553234
97	37	3	3546150863
63	2	2	3547132892
23	47	3	3547180784
88	13	2	3549196330
3	78	4	3550035201
18	79	4	3550036997
139	25	5	3552679820
96	4	3	3552807248
101	69	4	3553691879
139	67	2	3554559150
3	13	2	3554579813
48	6	4	3554903163
102	9	2	3555031981
128	52	1	3555193708
10	4	1	3555255192
130	15	1	3555764816
24	47	2	3556769270
107	56	2	3556883985
85	17	3	3557465524
76	3	5	3558075167
48	43	1	3558385805
43	29	0	3558605557
18	9	2	3558774779
86	17	1	3559004509
45	24	3	3559334725
102	14	1	3559740112
20	32	3	3560521285
147	21	2	3561461466
118	24	4	3561513283
19	70	4	3562701311
63	63	4	3564455615
129	57	4	3564493970
47	20	3	3565320881
103	18	2	3568526136
134	39	2	3569376206
73	82	3	3571038967
64	21	3	3571704598
61	39	4	3573241578
130	29	0	3573482311
16	23	3	3573620696
59	16	4	3573645329
130	57	3	3573860265
62	39	1	3573998087
41	38	3	3575349646
52	76	2	3577965634
120	38	2	3580132795
69	49	4	3580638942
139	62	5	3581818543
107	70	5	3582777744
46	81	2	3583787105
5	64	5	3585680504
85	64	3	3585847095
35	75	2	3590402941
82	8	4	3590449011
95	32	4	3591365305
131	57	4	3591736656
11	55	4	3593092979
11	46	4	3593617432
32	61	5	3593929263
12	27	2	3596030502
140	25	2	3597043653
108	42	5	3597366759
55	53	0	3597778135
141	11	1	3598096590
79	59	1	3598181077
126	71	3	3598439485
52	67	5	3598627214
83	8	3	3598895290
63	77	5	3599088711
146	58	2	3600631514
84	8	3	3601031324
72	54	4	3601054791
145	81	2	3601368595
40	33	3	3601699763
61	44	3	3602255136
41	33	2	3602318507
140	62	1	3603972993
7	50	1	3605221601
6	64	2	3605584860
4	78	1	3607042994
49	43	0	3607433921
25	47	3	3607657845
46	24	4	3608184376
129	52	5	3609048534
33	66	3	3610266783
142	72	3	3610364547
27	14	3	3610707545
47	81	3	3611653673
119	24	4	3612516326
35	52	0	3613863841
43	80	1	3614215552
64	77	1	3614868187
49	6	2	3615079293
44	57	2	3615532409
63	39	2	3615716890
70	49	3	3615799622
135	39	4	3616220897
108	56	2	3616359092
20	18	5	3616692935
22	51	3	3617473228
45	57	4	3618447093
95	60	0	3620717512
148	30	3	3621087806
80	59	4	3621221888
19	37	3	3621897451
46	57	5	3622254579
62	44	0	3622614241
51	34	2	3623333450
7	64	2	3623884027
58	11	3	3624040177
44	29	2	3625002949
96	60	3	3625763975
72	12	1	3626550577
59	11	1	3629090351
73	12	2	3630628400
140	16	1	3630871688
81	31	5	3630940267
76	73	0	3630984377
111	19	3	3631500977
98	46	4	3632691803
77	73	3	3632945479
23	42	2	3633628774
19	9	2	3633728483
9	60	1	3634134877
69	40	4	3634277344
24	42	4	3634355966
23	51	4	3635355017
21	18	2	3636016032
64	7	5	3636072875
64	72	4	3636360704
24	51	4	3638202325
12	74	5	3639243016
89	13	5	3640343053
97	4	3	3641496836
90	36	5	3642630096
141	62	2	3642856336
30	5	5	3643273115
109	42	1	3643429193
21	32	3	3643515750
91	36	2	3644080166
107	28	5	3644362106
127	71	5	3644902673
147	58	3	3645650608
36	52	2	3645824289
52	34	3	3647543826
52	25	4	3648523510
13	74	1	3649633875
132	57	4	3649653074
102	51	2	3649668779
48	20	3	3649838513
65	72	3	3649989184
32	10	5	3650723909
50	43	4	3651087783
90	50	0	3651760304
8	50	2	3652158163
93	27	4	3652304723
103	14	2	3653242857
149	30	4	3654633609
47	24	3	3654913983
141	16	3	3654999182
44	80	5	3656122102
5	83	1	3656232273
111	0	4	3657145404
81	59	4	3658148249
120	10	2	3658184567
131	29	5	3658885284
120	24	1	3661490682
49	20	0	3661495045
33	10	0	3661823073
63	44	4	3662533634
22	18	5	3663086651
88	78	4	3663439702
89	41	1	3666873472
4	13	0	3667576585
108	61	1	3669156477
36	75	1	3669633025
85	8	2	3672723874
19	79	4	3673252545
12	55	3	3673502143
21	56	4	3674578828
45	29	2	3675670251
12	46	3	3675921582
92	55	1	3677218172
14	74	4	3678014297
62	30	2	3678708589
20	79	2	3679237231
103	9	5	3679762908
73	68	3	3681380881
46	71	4	3681543115
60	16	0	3684430387
103	51	0	3684867462
10	60	2	3685248760
96	32	2	3686215431
21	79	0	3686526379
75	26	2	3686657762
56	53	2	3686777441
1	36	2	3687036373
44	1	2	3687271372
112	19	4	3688152358
42	33	3	3688222728
89	78	2	3691593185
90	41	1	3692696116
42	38	3	3695329671
53	76	4	3695679493
130	52	3	3696271308
60	11	2	3696836663
133	20	5	3698351079
94	83	1	3699205998
22	56	2	3699341347
99	46	5	3699388590
116	33	3	3699927344
31	5	1	3703706434
142	11	1	3705409285
148	58	1	3707093928
106	79	3	3707302917
43	33	0	3707739334
143	72	5	3708518322
25	51	4	3708583947
94	27	5	3711528223
11	4	3	3713361733
108	70	4	3715078395
63	30	3	3715394085
131	52	0	3715961512
13	27	2	3716259365
104	9	5	3716394411
5	78	4	3717011353
108	28	2	3717235195
54	76	5	3717826416
109	61	3	3718391097
13	55	2	3719406566
13	41	3	3719625880
15	74	4	3719749904
6	78	4	3720509403
61	11	2	3721068060
7	78	1	3721657468
112	0	4	3721701261
109	56	2	3723947133
62	11	1	3724316217
133	57	4	3725602927
65	35	1	3725714239
131	15	3	3725843721
22	79	3	3726902598
24	0	2	3728370580
34	10	4	3728506569
97	32	5	3729888108
44	33	4	3730022042
20	37	2	3731302878
142	16	3	3732125801
12	4	3	3732140109
9	50	5	3733533612
23	18	3	3734378531
21	37	0	3736162385
46	62	0	3736168633
98	37	0	3737014711
50	6	2	3737075635
65	7	4	3737360751
23	79	5	3737451019
53	34	3	3738088383
143	16	3	3738775239
37	75	2	3739231091
117	33	0	3740586072
98	32	3	3740864587
74	12	1	3742004946
104	51	3	3742471896
13	46	2	3743468917
75	12	4	3743672254
109	28	4	3743772387
48	81	2	3744851838
144	72	4	3744857340
63	11	4	3745172180
25	28	4	3745858424
44	15	3	3748593740
110	56	0	3749892637
32	5	2	3752036890
37	52	3	3752207029
145	72	2	3752778567
66	72	2	3753045438
121	10	3	3753102155
76	26	4	3753583063
77	26	5	3753677611
77	3	2	3753743082
107	79	2	3753774056
111	56	4	3759468018
122	10	1	3759852614
105	9	5	3760383323
150	44	0	3761482002
28	14	4	3762059975
99	32	3	3762543442
48	24	2	3762653214
86	8	5	3763657846
13	4	2	3763968464
38	75	5	3764940314
125	80	3	3765171304
108	79	2	3765322051
149	58	2	3765459066
5	13	3	3767366503
8	64	0	3768835684
1	45	2	3769306426
54	34	1	3769592593
120	66	4	3770049830
132	53	0	3771945429
71	49	2	3772217719
11	60	2	3772558284
3	3	1	3772806923
10	50	1	3773482238
116	5	3	3773758959
64	63	4	3773821505
47	62	2	3774806494
64	2	0	3776005840
98	4	0	3777284391
16	74	2	3777380797
91	41	2	3777425895
55	76	3	3777806881
99	37	2	3778647011
144	16	0	3780607690
65	77	3	3781144154
12	60	2	3781561994
22	32	3	3782435837
38	52	4	3783053997
134	20	4	3783498980
13	65	4	3783750656
80	22	2	3783761028
2	45	1	3784058124
22	37	2	3784156278
14	27	4	3784177786
53	67	2	3784814483
25	42	4	3785002830
33	61	4	3785848735
100	46	2	3786589114
102	69	5	3786797120
92	41	5	3788926696
64	11	3	3789452545
74	82	0	3790629533
126	80	0	3794162548
14	41	2	3795429792
66	7	1	3795662739
33	5	3	3795664506
90	13	1	3795840605
121	24	2	3796745805
125	43	0	3798343826
49	81	1	3799009576
23	56	4	3799178521
6	83	5	3800213249
24	79	3	3800383483
127	80	5	3801105046
106	9	2	3801192899
26	51	1	3801987008
54	67	4	3802287994
90	78	1	3802920860
64	30	0	3803312097
35	10	2	3803514151
134	57	4	3804291398
109	70	3	3804479592
122	24	4	3805218897
93	55	3	3806423061
116	75	2	3806613604
26	28	2	3806650402
15	41	2	3807440797
8	78	1	3807839891
46	29	2	3808012065
110	61	2	3810796880
34	5	4	3812104413
47	29	4	3813533359
50	20	1	3814034005
2	36	2	3814850731
97	60	0	3815251879
26	42	4	3815455585
110	70	2	3816875901
87	8	2	3816882888
123	24	3	3817824711
13	60	1	3818098921
65	30	0	3818118778
128	80	2	3818903674
53	25	5	3819150133
148	7	3	3819184587
67	7	1	3820036924
3	36	3	3821060742
39	75	3	3821502928
134	1	3	3821725724
99	65	5	3821770507
92	36	2	3822315019
128	71	2	3822606633
126	43	4	3822703791
65	63	1	3822896706
23	37	5	3823031040
135	57	4	3823522440
48	29	3	3823698206
95	83	3	3823709713
64	44	2	3824738864
112	56	4	3826343667
117	75	3	3826376922
67	72	3	3828410345
47	57	3	3829981770
29	14	2	3831025997
78	26	5	3831323153
20	9	5	3831830558
100	65	1	3832470269
82	31	4	3834982375
110	28	5	3837463753
17	74	4	3837532555
14	55	2	3837977064
2	69	3	3838395844
149	7	5	3838640517
66	30	1	3838812300
27	42	2	3838965031
86	64	4	3841220826
65	21	0	3841644333
27	51	2	3842114720
107	9	5	3843407006
136	57	3	3843883456
111	28	2	3843956403
24	56	2	3844230483
87	17	4	3844372588
104	14	2	3844400134
91	78	2	3845304708
54	25	2	3845664671
137	57	1	3846713250
104	18	4	3846857029
78	3	3	3847551377
40	75	2	3847927060
66	35	5	3848062278
121	66	4	3848262730
98	60	3	3849663397
21	19	3	3851254513
66	77	2	3852342283
3	69	1	3852952130
65	2	1	3854161559
79	26	4	3854221035
66	2	3	3854278886
87	64	1	3854583225
47	48	2	3854902920
150	58	1	3855307862
93	36	4	3855802733
132	29	1	3855844910
150	30	2	3856563605
124	24	0	3857088891
93	41	2	3858137121
1	31	4	3858357329
113	19	2	3858527266
112	28	2	3858827018
14	65	1	3858940425
45	1	3	3859574080
65	11	1	3860645341
4	69	0	3860909501
95	27	4	3860988212
65	44	4	3862147511
118	75	5	3863561329
122	66	3	3864102802
26	47	2	3866418073
55	25	4	3866457541
94	55	3	3867092538
35	5	1	3867280621
49	29	1	3867726904
66	44	2	3868145250
27	28	5	3868267190
125	24	3	3868462195
67	77	3	3868565947
1	59	5	3868982858
113	28	5	3869704410
95	55	4	3871131204
48	48	2	3872510774
27	47	2	3872569878
96	83	3	3875522124
66	21	4	3876102187
18	74	4	3876523312
105	14	4	3877136530
9	78	1	3879024161
101	46	2	3879484537
28	51	0	3881230266
34	66	3	3881720492
111	61	2	3882101117
94	41	0	3882888586
97	83	2	3883221083
145	16	2	3883275626
121	38	2	3883566765
66	63	2	3884191692
105	18	2	3885246108
79	45	3	3885311441
24	18	1	3885513505
4	3	4	3885863050
88	8	3	3885882599
117	5	0	3886902254
23	32	2	3887598333
96	27	3	3888347934
29	51	0	3889533430
56	76	1	3890768610
51	6	3	3891385928
67	30	3	3891531771
51	43	0	3891590971
67	63	1	3891896042
68	7	1	3892562543
70	40	1	3893069881
119	75	5	3893115780
94	36	2	3893815171
43	38	2	3894000870
25	0	3	3896730094
78	73	4	3896739201
68	77	4	3897304150
111	70	2	3897494646
74	68	2	3897851192
41	75	3	3898460934
81	22	2	3901456536
132	52	4	3902108981
56	25	1	3902233858
71	40	4	3902266938
118	33	5	3902424021
114	28	2	3902614585
67	44	2	3902733471
97	27	5	3904013705
15	55	5	3905126457
66	11	4	3906217403
45	33	5	3906928003
57	25	4	3907270222
108	9	4	3908687794
143	11	4	3909079842
146	72	2	3910186010
3	45	4	3912031043
80	26	0	3912245763
95	41	2	3912368651
133	53	0	3912496591
64	39	3	3912970708
101	65	2	3913045607
120	75	2	3914898300
7	83	0	3915441118
96	41	3	3916711498
141	25	3	3919360550
49	48	4	3919366182
127	43	2	3920358326
67	11	2	3922613589
25	18	3	3922774163
76	12	2	3922965467
68	11	3	3922972852
50	29	2	3923490984
110	42	1	3923516887
5	69	1	3923652986
45	80	4	3923681539
50	48	3	3923762610
36	5	0	3924785833
8	83	2	3925702121
109	9	2	3926032551
115	28	2	3926797100
11	50	1	3927883272
144	11	3	3928029605
52	6	1	3929508262
67	2	5	3929513835
111	42	3	3931044997
147	72	2	3931250159
88	17	5	3931692538
112	42	0	3932717680
28	47	3	3934812404
80	45	3	3936586632
98	27	1	3938387035
114	19	2	3939203713
22	19	2	3941738545
88	64	3	3942030903
12	50	0	3944303035
14	46	5	3944411463
135	20	5	3944450231
30	14	1	3944789644
28	28	3	3946202436
14	60	2	3946272481
100	37	4	3946902416
57	53	1	3947190830
15	65	2	3947210619
35	66	1	3947876916
52	43	2	3950379880
16	55	2	3950770149
91	50	2	3951970241
36	66	4	3952505658
51	29	1	3952965489
69	7	2	3953047906
42	75	2	3953923673
14	4	3	3954059245
72	40	3	3954443635
61	58	5	3954561532
99	27	4	3956772112
112	61	4	3957614035
61	16	5	3957715076
13	50	0	3958487292
46	1	2	3958738016
92	78	1	3959468498
55	34	4	3959633577
99	60	2	3961012104
98	74	2	3961034393
10	78	1	3963648738
53	43	3	3963913568
89	17	4	3963995013
96	55	0	3965550214
68	30	2	3966479651
77	12	2	3966950616
68	2	3	3967020855
99	74	4	3968040279
73	40	5	3968905465
39	52	4	3969128476
68	63	0	3969132760
112	70	3	3970882930
58	53	2	3972863446
47	1	5	3974180598
52	29	4	3975027064
69	30	4	3975713126
25	56	0	3977259453
16	65	2	3978559470
101	37	4	3979375482
90	17	4	3979564032
100	32	4	3980550035
72	49	2	3980589826
146	16	3	3983146709
123	10	0	3983368296
68	72	0	3983657228
102	37	0	3984463830
25	79	2	3985370508
31	14	4	3985853412
73	49	2	3986049789
92	50	2	3987506027
58	25	0	3988294109
150	7	3	3988298196
109	79	5	3989289237
6	13	1	3989401134
113	42	2	3989661261
69	72	1	3991106039
4	36	4	3991697620
130	76	3	3991906579
145	11	2	3993927155
62	16	4	3994687261
113	70	2	3995080960
103	69	0	3995089677
136	20	5	3995121780
5	36	3	3995804910
74	40	2	3995837519
100	27	0	3996859223
78	12	3	3997570521
110	79	4	3997670861
48	57	1	3998822289
106	14	5	3999408041
9	64	4	3999643856
124	10	3	4000264157
122	38	3	4000777300
114	70	2	4001065241
11	78	3	4001451018
32	14	3	4001692614
97	41	2	4003252486
126	6	4	4004387292
67	21	0	4004482731
113	56	2	4004794950
127	6	2	4005162659
79	73	2	4006882602
115	19	1	4007434081
29	47	4	4010031147
30	47	2	4010437675
69	2	2	4010727902
6	36	4	4011009660
100	74	5	4012217584
142	62	1	4012346934
133	29	3	4013158438
50	81	1	4014104077
91	13	4	4014110165
134	53	4	4014543458
37	66	2	4014745502
83	31	2	4016090667
55	67	5	4016150002
84	31	2	4016211161
43	75	1	4016580197
134	29	5	4016670368
89	64	3	4017024367
98	83	4	4018066484
114	56	2	4018170388
40	52	2	4018289913
75	82	2	4019817896
30	51	3	4020169778
76	82	0	4020187039
7	13	0	4020355374
136	39	2	4020925632
28	42	4	4023500596
133	52	5	4023819947
1	8	2	4024096493
44	38	1	4024930509
129	71	3	4027701480
111	79	5	4028779893
37	5	2	4028837999
33	14	2	4028948038
9	83	4	4029485665
146	11	0	4029501969
56	67	5	4030427503
98	41	3	4030749457
128	6	4	4031394547
57	76	2	4033003509
148	21	2	4033268471
110	9	3	4033605387
97	55	2	4035910786
4	45	2	4035975840
48	1	1	4036586110
8	13	0	4039780402
20	70	2	4043689022
67	35	0	4045293649
34	14	4	4046385933
68	44	3	4046781737
7	36	3	4047013113
79	12	3	4048020170
104	69	3	4050012040
44	75	2	4050178427
95	36	5	4051098953
89	8	5	4051828397
107	23	3	4053162598
46	80	4	4053715677
129	6	0	4053807184
90	8	3	4054134561
146	81	5	4054335639
29	28	4	4054642623
2	59	3	4054878892
137	39	0	4055645484
51	48	1	4056063004
106	18	4	4058543581
148	72	4	4059745309
38	66	3	4059899824
15	60	3	4060265776
129	80	3	4060583978
113	61	2	4060730048
143	62	0	4062404873
111	9	2	4063515836
14	50	1	4063577595
130	6	4	4064427872
26	79	1	4064873705
131	76	0	4065559446
116	19	4	4066950696
3	59	1	4067654953
70	30	4	4068103716
38	5	3	4068585347
135	53	0	4068684640
29	42	2	4068762648
69	77	4	4068778391
30	28	4	4069032501
69	63	3	4069957643
123	38	2	4070396150
119	33	1	4071974227
101	27	3	4072740080
26	56	2	4074139941
102	27	2	4075377429
69	11	3	4075786960
99	41	5	4076297409
57	67	1	4076628243
82	59	2	4077116167
103	37	2	4077490254
77	82	3	4078481683
47	80	0	4079232081
30	42	5	4080831913
75	68	1	4081795166
31	28	3	4081798941
74	49	4	4081930305
45	38	0	4081991751
5	3	1	4082464157
32	28	2	4083106782
45	15	4	4084607623
118	5	5	4084756564
130	80	2	4085085704
93	50	4	4085091702
115	70	5	4085727400
6	69	4	4085952869
31	51	5	4086013933
45	75	4	4086030265
147	81	4	4086097975
15	27	1	4086532854
80	73	5	4086569784
31	47	2	4087462161
140	67	2	4089841132
128	43	3	4091963477
59	25	4	4092419822
17	65	2	4093212968
121	75	5	4093765162
69	44	0	4095517658
35	14	4	4096759171
73	54	4	4098183413
91	8	0	4098255302
98	55	3	4098634272
103	27	4	4099467122
116	28	0	4100084318
5	45	3	4100574322
115	56	5	4101224355
117	19	1	4101319376
80	12	1	4101607079
99	83	2	4102595649
39	5	2	4102763782
149	21	1	4103002558
2	8	1	4103181605
70	7	2	4103359541
112	9	2	4103432618
70	2	2	4103780600
46	38	2	4103887744
116	56	4	4103916307
2	31	5	4103981486
36	10	3	4105749431
141	67	5	4106492532
92	13	3	4108816018
112	79	4	4110100558
147	16	2	4110145535
58	67	4	4110840925
100	60	5	4111054426
26	0	4	4111551370
75	49	2	4111688139
51	81	4	4112593963
51	20	2	4112638792
81	45	2	4113280277
107	14	2	4114683229
144	62	4	4116190261
132	48	3	4118730224
39	66	2	4121891983
4	59	2	4122640015
70	44	4	4122855328
16	27	2	4122906283
116	70	0	4123361681
65	39	5	4124077603
15	46	2	4124217165
63	16	4	4124290267
114	42	2	4125836676
131	6	4	4125981641
83	59	5	4126390879
27	79	2	4126942898
6	45	4	4127853176
100	41	4	4129463162
70	72	5	4129863388
17	27	2	4131056419
96	36	0	4131166322
104	27	2	4131747734
81	73	4	4132571612
16	60	2	4133439101
120	33	3	4134444240
136	53	2	4134503240
31	42	2	4135506756
10	64	5	4136430115
82	73	3	4137317255
41	52	1	4137473140
101	60	4	4139073685
82	45	2	4139615320
15	50	3	4140746708
100	83	2	4143179279
123	66	2	4143746844
148	16	4	4143783160
148	81	1	4144943199
137	34	3	4145215227
83	73	4	4145320525
17	60	3	4146195845
150	21	3	4146581170
142	25	3	4146821452
27	0	4	4147332037
7	69	2	4148311466
132	76	1	4149196997
60	25	2	4149489555
5	59	2	4150239762
102	46	3	4151336588
18	27	2	4151448466
117	70	2	4151571594
143	25	3	4152013269
68	35	1	4152478522
132	6	4	4152612417
62	58	1	4153347733
42	52	2	4153662647
131	80	1	4153762184
108	23	4	4153992532
113	0	3	4155090148
118	19	3	4155959091
132	80	4	4156523708
84	73	2	4156772758
40	66	1	4157526161
138	34	3	4157707044
135	29	4	4159845466
130	71	4	4159905726
37	10	1	4160658548
136	29	5	4161787717
145	62	1	4161797783
53	6	3	4161914143
54	43	4	4162027823
32	51	5	4164020016
124	38	4	4164667095
16	46	3	4165024435
132	15	3	4165256892
69	35	0	4165611513
99	4	4	4168974329
85	73	2	4169291563
74	54	4	4169462069
105	27	2	4169649071
55	43	4	4169771274
86	73	1	4170318168
15	4	2	4171575117
3	8	3	4172240797
100	4	1	4172663058
10	83	2	4173221631
8	36	3	4174032582
138	39	1	4175021006
79	3	2	4175381883
9	13	3	4175411181
43	52	2	4175750166
113	79	4	4175848400
75	40	3	4175884738
70	77	2	4176196891
114	61	1	4177055815
76	40	3	4177746127
114	0	3	4177756311
47	71	3	4178327127
18	65	1	4178583914
59	67	3	4179644006
80	3	1	4179934459
129	43	5	4180004710
101	32	2	4180625516
137	20	2	4180635354
1	22	5	4181958664
125	10	5	4181992729
17	23	3	4182775327
118	70	3	4182936241
124	66	0	4183098113
16	41	2	4183376407
4	8	1	4183529544
3	31	1	4185293623
46	33	2	4186592991
32	47	0	4187147461
44	52	2	4187257460
109	23	4	4187714297
133	6	0	4188519112
82	22	4	4189445542
147	11	3	4192686564
134	52	3	4192927894
24	32	2	4194245211
75	54	4	4195875152
83	45	2	4196295415
63	58	2	4196327279
59	53	4	4199216405
10	13	1	4200097875
84	45	3	4200838825
23	19	3	4200883271
64	58	4	4202540941
115	0	3	4202821053
19	27	0	4204568052
139	39	4	4204571118
12	78	4	4204618994
17	46	3	4204856572
65	58	1	4205125669
19	74	4	4206696105
71	2	4	4208370563
139	34	0	4208711431
93	78	1	4209671856
87	73	5	4210847271
4	31	1	4211397292
21	70	2	4211782388
32	42	2	4211999872
137	53	5	4212456489
94	78	1	4213549592
101	74	3	4213652247
138	53	4	4213718483
21	9	4	4214330470
107	18	3	4214781449
133	76	5	4218695967
119	5	2	4219128326
60	67	1	4220998284
16	50	2	4222351682
60	53	3	4222602107
6	59	4	4223187308
149	81	3	4223413199
85	31	3	4223455755
71	7	0	4224145900
70	11	3	4225625442
61	53	4	4226960048
93	13	2	4227034659
24	19	5	4228078584
148	11	2	4228699474
19	65	5	4229299044
92	8	1	4229796687
36	14	4	4232317371
61	25	1	4233793529
33	28	4	4233827236
9	36	0	4233968322
101	41	3	4234562476
